Store_Dept_Date,Weekly_Sales
2_6_2013-06-14,5353.5511
2_7_2013-06-14,44590.1477
2_8_2013-06-14,61175.5386
2_9_2013-06-14,39371.2562
2_10_2013-06-14,40953.9929
2_11_2013-06-14,28821.354
2_12_2013-06-14,8310.8881
2_13_2013-06-14,46017.3724
2_14_2013-06-14,21892.6956
2_16_2013-06-14,45723.962
2_17_2013-06-14,13104.2833
2_19_2013-06-14,3366.962
2_20_2013-06-14,6610.6541
2_21_2013-06-14,7964.5707
2_22_2013-06-14,10168.3044
2_23_2013-06-14,35686.4933
2_24_2013-06-14,5871.6569
2_25_2013-06-14,15455.047
2_26_2013-06-14,7418.2775
2_27_2013-06-14,1319.0053
2_28_2013-06-14,390.7793
2_29_2013-06-14,6231.5257
2_30_2013-06-14,4781.0965
2_31_2013-06-14,2798.8917
2_32_2013-06-14,11283.8143
2_33_2013-06-14,5764.875
2_34_2013-06-14,20992.3457
2_35_2013-06-14,5135.3121
2_36_2013-06-14,7289.9863
2_37_2013-06-14,4493.4801
2_38_2013-06-14,71503.3702
2_40_2013-06-14,77278.4562
2_41_2013-06-14,2452.3537
2_42_2013-06-14,9180.2666
2_44_2013-06-14,5995.3085
2_46_2013-06-14,32473.9204
2_48_2013-06-14,1454.2727
2_49_2013-06-14,14872.3134
2_52_2013-06-14,3327.6849
2_54_2013-06-14,52.9612
2_55_2013-06-14,8733.5742
2_56_2013-06-14,4088.598
2_58_2013-06-14,22387.49
2_59_2013-06-14,352.4463
2_60_2013-06-14,300.9702
2_67_2013-06-14,18956.3399
2_71_2013-06-14,5264.7704
2_72_2013-06-14,53842.9769
2_74_2013-06-14,17426.3798
2_79_2013-06-14,29695.5078
2_80_2013-06-14,26193.3287
2_81_2013-06-14,33403.9796
2_82_2013-06-14,25612.0157
2_83_2013-06-14,6348.7585
2_85_2013-06-14,2984.32
2_87_2013-06-14,24533.1532
2_90_2013-06-14,98583.4447
2_91_2013-06-14,85007.9794
2_92_2013-06-14,100000
2_93_2013-06-14,81634.2036
2_94_2013-06-14,76359.3209
2_95_2013-06-14,100000
2_96_2013-06-14,43544.5311
2_97_2013-06-14,43617.6596
2_98_2013-06-14,14547.1535
2_99_2013-06-14,954.8918
2_1_2013-06-21,24153.3885
2_2_2013-06-21,67356.1054
2_3_2013-06-21,11021.6722
2_4_2013-06-21,45438.9758
2_5_2013-06-21,22652.7665
2_6_2013-06-21,5100.3177
2_7_2013-06-21,43359.9744
2_8_2013-06-21,60714.6447
2_9_2013-06-21,37667.3167
2_10_2013-06-21,40227.1865
2_11_2013-06-21,27725.6414
2_12_2013-06-21,8381.5286
2_13_2013-06-21,46204.1097
2_14_2013-06-21,18920.939
2_16_2013-06-21,45280.5448
2_17_2013-06-21,13234.7756
2_19_2013-06-21,3244.0661
2_20_2013-06-21,6430.2192
2_21_2013-06-21,7965.6563
2_22_2013-06-21,10409.3498
2_23_2013-06-21,35612.9246
2_24_2013-06-21,5649.9153
2_25_2013-06-21,15098.197
2_26_2013-06-21,7277.5529
2_27_2013-06-21,1216.162
2_28_2013-06-21,371.1986
2_29_2013-06-21,6269.8562
2_30_2013-06-21,4902.2185
2_31_2013-06-21,2700.4216
2_32_2013-06-21,10964.4511
2_33_2013-06-21,5707.516
2_34_2013-06-21,20802.5469
2_35_2013-06-21,5159.5244
2_36_2013-06-21,7158.7344
2_37_2013-06-21,4468.4627
2_38_2013-06-21,68184.165
2_40_2013-06-21,77611.2509
2_41_2013-06-21,2424.1496
2_42_2013-06-21,9116.8115
2_44_2013-06-21,6343.5935
2_46_2013-06-21,31421.1155
2_48_2013-06-21,1377.5199
2_49_2013-06-21,14958.8115
2_52_2013-06-21,3471.3835
2_55_2013-06-21,8845.8703
2_56_2013-06-21,5441.1839
2_58_2013-06-21,22000.29
2_59_2013-06-21,303.1782
2_60_2013-06-21,292.443
2_67_2013-06-21,16198.7227
2_71_2013-06-21,5058.9493
2_72_2013-06-21,58095.9171
2_74_2013-06-21,17498.134
2_79_2013-06-21,30039.2448
2_80_2013-06-21,24961.8611
2_81_2013-06-21,32128.1719
2_82_2013-06-21,24340.7394
2_83_2013-06-21,5963.7858
2_85_2013-06-21,3033.1403
2_87_2013-06-21,23885.9831
2_90_2013-06-21,95165.2035
2_91_2013-06-21,80707.6924
2_92_2013-06-21,100000
2_93_2013-06-21,75440.5512
2_94_2013-06-21,76548.2098
2_95_2013-06-21,100000
2_96_2013-06-21,41438.129
2_97_2013-06-21,41377.4639
2_98_2013-06-21,14702.1144
2_99_2013-06-21,351.5886
2_1_2013-06-28,23723.5621
2_2_2013-06-28,66534.2058
2_3_2013-06-28,10646.8536
2_4_2013-06-28,45068.0958
2_5_2013-06-28,21986.4019
2_6_2013-06-28,4611.7036
2_7_2013-06-28,42619.431
2_8_2013-06-28,60850.9193
2_9_2013-06-28,37543.5133
2_10_2013-06-28,41006.4177
2_11_2013-06-28,37937.0027
2_12_2013-06-28,8411.9727
2_13_2013-06-28,46220.9281
2_14_2013-06-28,20179.3872
2_16_2013-06-28,47034.9253
2_17_2013-06-28,13490.4698
2_18_2013-06-28,3.1567
2_19_2013-06-28,3497.6475
2_20_2013-06-28,6503.3485
2_21_2013-06-28,8149.5876
2_22_2013-06-28,10551.677
2_23_2013-06-28,33011.3217
2_24_2013-06-28,6004.7241
2_25_2013-06-28,15318.3276
2_26_2013-06-28,6809.5275
2_27_2013-06-28,1107.8231
2_28_2013-06-28,388.3556
2_29_2013-06-28,6062.6776
2_30_2013-06-28,4860.1751
2_31_2013-06-28,2412.2425
2_32_2013-06-28,10266.3775
2_33_2013-06-28,6253.4395
2_34_2013-06-28,20184.5113
2_35_2013-06-28,4406.4001
2_36_2013-06-28,7127.5002
2_37_2013-06-28,4552.0009
2_38_2013-06-28,69193.5001
2_40_2013-06-28,76771.5792
2_41_2013-06-28,2801.2874
2_42_2013-06-28,9276.4995
2_44_2013-06-28,6039.0289
2_46_2013-06-28,31190.5722
2_48_2013-06-28,1396.193
2_49_2013-06-28,16402.8581
2_52_2013-06-28,3162.6363
2_54_2013-06-28,47.3352
2_55_2013-06-28,8653.6958
2_56_2013-06-28,2764.0848
2_58_2013-06-28,22129.26
2_59_2013-06-28,333.8516
2_60_2013-06-28,308.4311
2_67_2013-06-28,14723.2771
2_71_2013-06-28,5177.7665
2_72_2013-06-28,59041.4036
2_74_2013-06-28,17310.1453
2_79_2013-06-28,28570.2208
2_80_2013-06-28,24693.1496
2_81_2013-06-28,31661.1798
2_82_2013-06-28,24788.2337
2_83_2013-06-28,5655.0745
2_85_2013-06-28,2935.4975
2_87_2013-06-28,24978.2493
2_90_2013-06-28,94361.1041
2_91_2013-06-28,76493.9969
2_92_2013-06-28,100000
2_93_2013-06-28,69191.3055
2_94_2013-06-28,70292.7596
2_95_2013-06-28,100000
2_96_2013-06-28,39631.4099
2_97_2013-06-28,39505.8495
2_98_2013-06-28,13194.4541
2_1_2013-07-05,24100.9851
2_2_2013-07-05,70455.8022
2_3_2013-07-05,12121.1372
2_4_2013-07-05,48777.0563
2_5_2013-07-05,21593.5994
2_6_2013-07-05,5576.1595
2_7_2013-07-05,47916.4203
2_8_2013-07-05,62365.2789
2_9_2013-07-05,37225.0995
2_10_2013-07-05,41124.1412
2_11_2013-07-05,29756.3704
2_12_2013-07-05,8222.2885
2_13_2013-07-05,47672.6152
2_14_2013-07-05,22246.0784
2_16_2013-07-05,48122.5186
2_17_2013-07-05,13596.026
2_18_2013-07-05,12.4993
2_19_2013-07-05,3275.1514
2_20_2013-07-05,7157.8894
2_21_2013-07-05,9708.272
2_22_2013-07-05,11615.8506
2_23_2013-07-05,30951.431
2_24_2013-07-05,5964.7643
2_25_2013-07-05,14360.7967
2_26_2013-07-05,7233.7112
2_27_2013-07-05,1215.8135
2_28_2013-07-05,385.1621
2_29_2013-07-05,6350.5761
2_30_2013-07-05,4961.4568
2_31_2013-07-05,3320.6658
2_32_2013-07-05,10858.3223
2_33_2013-07-05,6193.7048
2_34_2013-07-05,19474.6539
2_35_2013-07-05,4024.437
2_36_2013-07-05,6798.8794
2_37_2013-07-05,4769.2735
2_38_2013-07-05,73307.6351
2_40_2013-07-05,79433.7696
2_41_2013-07-05,2098.8599
2_42_2013-07-05,9233.8494
2_44_2013-07-05,6119.5851
2_46_2013-07-05,31783.7453
2_48_2013-07-05,1976.9999
2_49_2013-07-05,15045.0195
2_52_2013-07-05,3464.1019
2_54_2013-07-05,56.429
2_55_2013-07-05,8937.6345
2_56_2013-07-05,2901.3593
2_58_2013-07-05,29164.99
2_59_2013-07-05,382.3936
2_60_2013-07-05,311.0174
2_67_2013-07-05,11105.1084
2_71_2013-07-05,5575.3142
2_72_2013-07-05,55159.7639
2_74_2013-07-05,18310.763
2_79_2013-07-05,39261.9712
2_80_2013-07-05,25736.9914
2_81_2013-07-05,32832.1759
2_82_2013-07-05,25753.9952
2_83_2013-07-05,6058.4002
2_85_2013-07-05,2904.4226
2_87_2013-07-05,31242.1785
2_90_2013-07-05,98086.428
2_91_2013-07-05,86285.4987
2_92_2013-07-05,100000
2_93_2013-07-05,80647.7475
2_94_2013-07-05,73890.1818
2_95_2013-07-05,100000
2_96_2013-07-05,42729.8447
2_97_2013-07-05,42885.6768
2_98_2013-07-05,15062.3889
2_99_2013-07-05,1267.55
2_1_2013-07-12,23927.9297
2_2_2013-07-12,66857.7876
2_3_2013-07-12,20039.1203
2_4_2013-07-12,45582.3578
2_5_2013-07-12,22390.2088
2_6_2013-07-12,4689.3133
2_7_2013-07-12,33871.4837
2_8_2013-07-12,60307.7842
2_9_2013-07-12,32581.0602
2_10_2013-07-12,39409.0891
2_11_2013-07-12,33344.088
2_12_2013-07-12,8275.8793
2_13_2013-07-12,45841.0429
2_14_2013-07-12,19098.8197
2_16_2013-07-12,33102.0811
2_17_2013-07-12,12942.8813
2_19_2013-07-12,3288.8103
2_20_2013-07-12,6471.1321
2_21_2013-07-12,7971.3059
2_22_2013-07-12,11511.3734
2_23_2013-07-12,29248.3489
2_24_2013-07-12,5803.1306
2_25_2013-07-12,13171.0561
2_26_2013-07-12,6961.2568
2_27_2013-07-12,1142.0935
2_28_2013-07-12,385.2039
2_29_2013-07-12,6261.1532
2_30_2013-07-12,4790.5323
2_31_2013-07-12,3801.1166
2_32_2013-07-12,9915.536
2_33_2013-07-12,6349.4254
2_34_2013-07-12,17699.1417
2_35_2013-07-12,3632.2958
2_36_2013-07-12,4121.6366
2_37_2013-07-12,4421.7628
2_38_2013-07-12,70813.1418
2_40_2013-07-12,77618.0599
2_41_2013-07-12,2112.2841
2_42_2013-07-12,8946.1233
2_44_2013-07-12,5838.3006
2_46_2013-07-12,29969.6452
2_48_2013-07-12,1335.373
2_49_2013-07-12,15539.1851
2_52_2013-07-12,3263.1238
2_55_2013-07-12,8613.5571
2_56_2013-07-12,1570.4708
2_58_2013-07-12,25662.5794
2_59_2013-07-12,349.2963
2_60_2013-07-12,302.9125
2_67_2013-07-12,9143.483
2_71_2013-07-12,5384.8446
2_72_2013-07-12,55889.3164
2_74_2013-07-12,17710.9761
2_79_2013-07-12,32357.7592
2_80_2013-07-12,27175.1288
2_81_2013-07-12,32327.3099
2_82_2013-07-12,23631.0397
2_83_2013-07-12,6219.5359
2_85_2013-07-12,2936.0366
2_87_2013-07-12,24477.3501
2_90_2013-07-12,98844.499
2_91_2013-07-12,85261.6483
2_92_2013-07-12,100000
2_93_2013-07-12,82963.1823
2_94_2013-07-12,74851.5893
2_95_2013-07-12,100000
2_96_2013-07-12,38782.8203
2_97_2013-07-12,43585.3233
2_98_2013-07-12,13569.8505
2_99_2013-07-12,14.9181
2_1_2013-07-19,23573.9019
2_2_2013-07-19,64930.4393
2_3_2013-07-19,28886.1886
2_4_2013-07-19,44452.4867
2_5_2013-07-19,21605.747
2_6_2013-07-19,5024.0942
2_7_2013-07-19,32893.7191
2_8_2013-07-19,57409.5065
2_9_2013-07-19,34631.055
2_10_2013-07-19,38260.8739
2_11_2013-07-19,30543.6902
2_12_2013-07-19,8283.2771
2_13_2013-07-19,45352.8733
2_14_2013-07-19,17912.195
2_16_2013-07-19,31087.9131
2_17_2013-07-19,12539.8355
2_18_2013-07-19,3.7605
2_19_2013-07-19,3571.9443
2_20_2013-07-19,6159.553
2_21_2013-07-19,8005.8618
2_22_2013-07-19,11563.4978
2_23_2013-07-19,31444.008
2_24_2013-07-19,5653.7173
2_25_2013-07-19,14187.5851
2_26_2013-07-19,7410.4002
2_27_2013-07-19,1251.9452
2_28_2013-07-19,365.0852
2_29_2013-07-19,6407.1702
2_30_2013-07-19,4878.0764
2_31_2013-07-19,4591.1244
2_32_2013-07-19,9253.5246
2_33_2013-07-19,5917.8108
2_34_2013-07-19,17827.0793
2_35_2013-07-19,3487.616
2_36_2013-07-19,3207.2568
2_37_2013-07-19,4201.1073
2_38_2013-07-19,70381.0292
2_40_2013-07-19,79257.7111
2_41_2013-07-19,1989.3447
2_42_2013-07-19,8897.2911
2_44_2013-07-19,6475.0802
2_46_2013-07-19,29883.4162
2_48_2013-07-19,1449.68
2_49_2013-07-19,16822.2834
2_52_2013-07-19,3580.7801
2_55_2013-07-19,8695.6756
2_56_2013-07-19,1710.4562
2_58_2013-07-19,24446.265
2_59_2013-07-19,356.0855
2_60_2013-07-19,335.3392
2_67_2013-07-19,9486.4036
2_71_2013-07-19,4883.6836
2_72_2013-07-19,55618.6822
2_74_2013-07-19,17198.2357
2_79_2013-07-19,29531.204
2_80_2013-07-19,26658.0768
2_81_2013-07-19,31520.2621
2_82_2013-07-19,23642.6991
2_83_2013-07-19,6104.9111
2_85_2013-07-19,2864.5007
2_87_2013-07-19,23851.313
2_90_2013-07-19,97549.6878
2_91_2013-07-19,83537.1244
2_92_2013-07-19,100000
2_93_2013-07-19,78099.4622
2_94_2013-07-19,73913.8633
2_95_2013-07-19,100000
2_96_2013-07-19,39284.5442
2_97_2013-07-19,42212.6419
2_98_2013-07-19,13755.0935
2_99_2013-07-19,24.7495
2_1_2013-07-26,22851.2475
2_2_2013-07-26,64472.3495
2_3_2013-07-26,29093.2159
2_4_2013-07-26,43739.9905
2_5_2013-07-26,21886.9483
2_6_2013-07-26,5162.2936
2_7_2013-07-26,30799.6626
2_8_2013-07-26,58322.226
2_9_2013-07-26,35045.1344
2_10_2013-07-26,39231.8332
2_11_2013-07-26,29267.6772
2_12_2013-07-26,8409.2718
2_13_2013-07-26,45397.0656
2_14_2013-07-26,17811.1683
2_16_2013-07-26,30535.4438
2_17_2013-07-26,11993.4621
2_18_2013-07-26,4.1244
2_19_2013-07-26,3479.476
2_20_2013-07-26,6187.5069
2_21_2013-07-26,8103.6263
2_22_2013-07-26,11627.7949
2_23_2013-07-26,29168.7058
2_24_2013-07-26,6161.8153
2_25_2013-07-26,14464.4718
2_26_2013-07-26,7268.8687
2_27_2013-07-26,1171.426
2_28_2013-07-26,368.2559
2_29_2013-07-26,6436.0841
2_30_2013-07-26,5086.419
2_31_2013-07-26,4640.6683
2_32_2013-07-26,9857.9268
2_33_2013-07-26,6751.7888
2_34_2013-07-26,17437.0894
2_35_2013-07-26,3525.0241
2_36_2013-07-26,2364.6192
2_37_2013-07-26,4258.4658
2_38_2013-07-26,71048.1338
2_40_2013-07-26,79352.6223
2_41_2013-07-26,2801.2952
2_42_2013-07-26,8766.5207
2_44_2013-07-26,6276.282
2_46_2013-07-26,29479.6538
2_48_2013-07-26,1600.88
2_49_2013-07-26,16951.9842
2_52_2013-07-26,3396.9895
2_54_2013-07-26,33.536
2_55_2013-07-26,8983.54
2_56_2013-07-26,1544.2379
2_58_2013-07-26,25357.3347
2_59_2013-07-26,339.7069
2_60_2013-07-26,313.7764
2_67_2013-07-26,8967.7244
2_71_2013-07-26,4730.537
2_72_2013-07-26,58417.04
2_74_2013-07-26,17003.6176
2_79_2013-07-26,28826.7994
2_80_2013-07-26,24699.0428
2_81_2013-07-26,30368.8301
2_82_2013-07-26,23483.6657
2_83_2013-07-26,5336.709
2_85_2013-07-26,2874.5812
2_87_2013-07-26,23899.9843
2_90_2013-07-26,94205.6253
2_91_2013-07-26,76412.0363
2_92_2013-07-26,100000
2_93_2013-07-26,68710.6852
2_94_2013-07-26,71266.3305
2_95_2013-07-26,100000
2_96_2013-07-26,38922.3425
2_97_2013-07-26,39736.4894
2_98_2013-07-26,13379.8294
2_99_2013-07-26,39.5155
3_1_2012-11-02,10674.4235
3_2_2012-11-02,20043.4131
3_3_2012-11-02,5220.8685
3_4_2012-11-02,9418.2638
3_5_2012-11-02,13975.8131
3_6_2012-11-02,2220.2728
3_7_2012-11-02,9922.3468
3_8_2012-11-02,8816.6866
3_9_2012-11-02,10400.6952
3_10_2012-11-02,12031.0271
3_11_2012-11-02,9181.4415
3_12_2012-11-02,2515.7305
3_13_2012-11-02,12669.0171
3_14_2012-11-02,5044.6613
3_16_2012-11-02,2968.6311
3_17_2012-11-02,2799.9282
3_18_2012-11-02,8336.2415
3_19_2012-11-02,695.0249
3_20_2012-11-02,1746.6591
3_21_2012-11-02,1458.736
3_22_2012-11-02,3308.7318
3_23_2012-11-02,13630.1962
3_24_2012-11-02,3720.0601
3_25_2012-11-02,5226.9069
3_26_2012-11-02,4104.1586
3_27_2012-11-02,604.3891
3_28_2012-11-02,217.2875
3_29_2012-11-02,1619.7357
3_30_2012-11-02,1266.1139
3_31_2012-11-02,1265.4656
3_32_2012-11-02,4831.5572
3_33_2012-11-02,4131.0968
3_34_2012-11-02,5326.419
3_35_2012-11-02,1164.3051
3_36_2012-11-02,817.0934
3_38_2012-11-02,97478.6697
3_40_2012-11-02,21438.5358
3_41_2012-11-02,829.3742
3_42_2012-11-02,5327.1255
3_44_2012-11-02,2548.2025
3_46_2012-11-02,6286.0729
3_49_2012-11-02,15.9139
3_52_2012-11-02,1094.4157
3_54_2012-11-02,37.8316
3_55_2012-11-02,8715.0898
3_56_2012-11-02,658.6899
3_59_2012-11-02,165.4024
3_60_2012-11-02,129.8816
3_67_2012-11-02,2097.699
3_71_2012-11-02,1685.6018
3_72_2012-11-02,29041.4916
3_74_2012-11-02,3971.4793
3_79_2012-11-02,7464.3702
3_81_2012-11-02,1930.4637
3_82_2012-11-02,7461.786
3_85_2012-11-02,699.2781
3_87_2012-11-02,1228.7828
3_90_2012-11-02,1814.8386
3_91_2012-11-02,253.5857
3_92_2012-11-02,9369.7002
3_94_2012-11-02,647.7797
3_95_2012-11-02,15616.2814
3_96_2012-11-02,3341.2651
3_97_2012-11-02,515.4736
3_1_2012-11-09,8761.7705
3_2_2012-11-09,18892.3281
3_3_2012-11-09,5800.2485
3_4_2012-11-09,12586.4411
3_5_2012-11-09,28740.1503
3_6_2012-11-09,7827.8007
3_7_2012-11-09,13290.072
3_8_2012-11-09,8818.771
3_9_2012-11-09,10993.3862
3_10_2012-11-09,12060.7096
3_11_2012-11-09,9961.1673
3_12_2012-11-09,2823.5228
3_13_2012-11-09,11917.2558
3_14_2012-11-09,6901.0394
3_16_2012-11-09,2998.1721
3_17_2012-11-09,2699.9503
3_18_2012-11-09,8398.4813
3_19_2012-11-09,676.1911
3_20_2012-11-09,2372.5859
3_21_2012-11-09,1590.0831
3_22_2012-11-09,6242.3458
3_23_2012-11-09,13693.816
3_24_2012-11-09,3501.2276
3_25_2012-11-09,4897.4469
3_26_2012-11-09,4649.3953
3_27_2012-11-09,587.2876
3_28_2012-11-09,210.6194
3_29_2012-11-09,1433.4486
3_30_2012-11-09,1142.6627
3_31_2012-11-09,826.2046
3_32_2012-11-09,3893.1978
3_33_2012-11-09,3758.0822
3_34_2012-11-09,5212.5038
3_35_2012-11-09,1079.6463
3_36_2012-11-09,665.4983
3_38_2012-11-09,95850.8428
3_40_2012-11-09,20103.95
3_41_2012-11-09,849.6151
3_42_2012-11-09,5547.9101
3_44_2012-11-09,2532.8611
3_46_2012-11-09,6073.2312
3_47_2012-11-09,30.3603
3_49_2012-11-09,14.7684
3_52_2012-11-09,1066.4159
3_55_2012-11-09,13683.0006
3_56_2012-11-09,536.8239
3_59_2012-11-09,342.3867
3_60_2012-11-09,133.3716
3_67_2012-11-09,1872.4004
3_71_2012-11-09,1328.7804
3_72_2012-11-09,29457.723
3_74_2012-11-09,3657.8199
3_79_2012-11-09,7315.8691
3_81_2012-11-09,1936.2086
3_82_2012-11-09,7207.4662
3_85_2012-11-09,703.2442
3_87_2012-11-09,1234.9192
3_90_2012-11-09,1773.9986
3_91_2012-11-09,390.4661
3_92_2012-11-09,9447.1237
3_94_2012-11-09,407.4926
3_95_2012-11-09,15713.2466
3_96_2012-11-09,3758.4609
3_97_2012-11-09,497.6519
3_1_2012-11-16,8540.3417
3_2_2012-11-16,18192.2717
3_3_2012-11-16,5075.7027
3_4_2012-11-16,8662.2139
3_5_2012-11-16,14352.2453
3_6_2012-11-16,2240.723
3_7_2012-11-16,10864.4546
3_8_2012-11-16,8795.97
3_9_2012-11-16,10148.402
3_10_2012-11-16,10999.0955
3_11_2012-11-16,8604.4134
3_12_2012-11-16,2591.7375
3_13_2012-11-16,11800.9353
3_14_2012-11-16,4967.9905
3_16_2012-11-16,2502.7629
3_17_2012-11-16,3011.2393
3_18_2012-11-16,5359.7635
3_19_2012-11-16,678.6288
3_20_2012-11-16,1662.5669
3_21_2012-11-16,1370.4381
3_22_2012-11-16,2947.7546
3_23_2012-11-16,12554.236
3_24_2012-11-16,3304.7722
3_25_2012-11-16,4772.7388
3_26_2012-11-16,3791.0195
3_27_2012-11-16,582.2381
3_28_2012-11-16,199.2514
3_29_2012-11-16,1519.4496
3_30_2012-11-16,1117.7782
3_31_2012-11-16,844.4484
3_32_2012-11-16,5048.274
3_33_2012-11-16,4030.7997
3_34_2012-11-16,5047.937
3_35_2012-11-16,1146.3399
3_36_2012-11-16,819.8049
3_38_2012-11-16,96261.036
3_40_2012-11-16,19400.3032
3_41_2012-11-16,830.4155
3_42_2012-11-16,5064.9152
3_44_2012-11-16,2733.8179
3_46_2012-11-16,6388.5513
3_49_2012-11-16,24.0127
3_52_2012-11-16,1183.3004
3_55_2012-11-16,10662.7943
3_56_2012-11-16,514.7636
3_59_2012-11-16,228.605
3_60_2012-11-16,132.582
3_67_2012-11-16,2219.4222
3_71_2012-11-16,1203.7794
3_72_2012-11-16,29464.2219
3_74_2012-11-16,3625.3967
3_79_2012-11-16,7230.8084
3_81_2012-11-16,1908.6859
3_82_2012-11-16,7214.208
3_85_2012-11-16,700.4888
3_87_2012-11-16,1185.4895
3_90_2012-11-16,1784.4827
3_91_2012-11-16,253.1905
3_92_2012-11-16,9485.983
3_95_2012-11-16,14570.9094
3_96_2012-11-16,3566.8674
3_97_2012-11-16,445.5361
3_98_2012-11-16,37.9036
3_1_2012-11-23,8970.2149
3_2_2012-11-23,18789.4484
3_3_2012-11-23,5373.3365
3_4_2012-11-23,16916.9456
3_5_2012-11-23,30976.1163
3_6_2012-11-23,6614.3549
3_7_2012-11-23,29233.1325
3_8_2012-11-23,9943.2743
3_9_2012-11-23,12804.0253
3_10_2012-11-23,11302.3802
3_11_2012-11-23,9364.8125
3_12_2012-11-23,2078.3227
3_13_2012-11-23,11687.1704
3_14_2012-11-23,12178.4432
3_16_2012-11-23,3110.5542
3_17_2012-11-23,4307.6837
3_18_2012-11-23,7729.8609
3_19_2012-11-23,1307.07
3_20_2012-11-23,2898.7388
3_21_2012-11-23,2283.5476
3_22_2012-11-23,5596.8948
3_23_2012-11-23,15287.2579
3_24_2012-11-23,4829.5833
3_25_2012-11-23,4839.4603
3_26_2012-11-23,4401.7784
3_27_2012-11-23,624.7495
3_28_2012-11-23,204.793
3_29_2012-11-23,2219.18
3_30_2012-11-23,1142.4383
3_31_2012-11-23,774.9412
3_32_2012-11-23,5512.7266
3_33_2012-11-23,5268.5283
3_34_2012-11-23,5918.6956
3_35_2012-11-23,1128.5392
3_36_2012-11-23,1007.0539
3_38_2012-11-23,83371.023
3_40_2012-11-23,18718.3841
3_41_2012-11-23,1456.2705
3_42_2012-11-23,4561.8216
3_44_2012-11-23,3174.7673
3_46_2012-11-23,7684.963
3_49_2012-11-23,22.637
3_52_2012-11-23,1919.2436
3_54_2012-11-23,31.4116
3_55_2012-11-23,16112.2875
3_56_2012-11-23,612.1567
3_59_2012-11-23,317.5532
3_60_2012-11-23,123.55
3_67_2012-11-23,2651.4796
3_71_2012-11-23,1667.1005
3_72_2012-11-23,87332.8169
3_74_2012-11-23,7382.454
3_79_2012-11-23,7447.602
3_80_2012-11-23,13.9205
3_81_2012-11-23,1906.3299
3_82_2012-11-23,7788.8439
3_85_2012-11-23,724.4914
3_87_2012-11-23,1428.755
3_90_2012-11-23,1860.8852
3_91_2012-11-23,278.2181
3_92_2012-11-23,9805.1658
3_95_2012-11-23,14325.201
3_96_2012-11-23,3991.4079
3_97_2012-11-23,484.6035
3_98_2012-11-23,63.9479
3_1_2012-11-30,12551.8179
3_2_2012-11-30,18814.7471
3_3_2012-11-30,5448.7794
3_4_2012-11-30,10397.368
3_5_2012-11-30,20777.6143
3_6_2012-11-30,4487.6669
3_7_2012-11-30,18084.3126
3_8_2012-11-30,9407.4805
3_9_2012-11-30,11951.7058
3_10_2012-11-30,11750.4628
3_11_2012-11-30,10160.2842
3_12_2012-11-30,1915.5038
3_13_2012-11-30,11925.5805
3_14_2012-11-30,7787.4243
3_16_2012-11-30,2540.1203
3_17_2012-11-30,3780.5226
3_18_2012-11-30,7278.9093
3_19_2012-11-30,880.5523
3_20_2012-11-30,1670.594
3_21_2012-11-30,1588.2944
3_22_2012-11-30,4114.3277
3_23_2012-11-30,13874.1637
3_24_2012-11-30,4202.3613
3_25_2012-11-30,4942.5471
3_26_2012-11-30,3648.1994
3_27_2012-11-30,569.2367
3_28_2012-11-30,226.401
3_29_2012-11-30,2232.5144
3_30_2012-11-30,1125.9553
3_31_2012-11-30,851.3759
3_32_2012-11-30,5342.9364
3_33_2012-11-30,4600.0011
3_34_2012-11-30,5655.1433
3_35_2012-11-30,1098.8909
3_36_2012-11-30,1024.3157
3_38_2012-11-30,85591.8413
3_40_2012-11-30,19082.3116
3_41_2012-11-30,1352.3981
3_42_2012-11-30,4158.8598
3_44_2012-11-30,3287.9232
3_46_2012-11-30,7389.3585
3_52_2012-11-30,1168.7161
3_55_2012-11-30,13667.1707
3_56_2012-11-30,747.1092
3_59_2012-11-30,347.47
3_60_2012-11-30,124.598
3_67_2012-11-30,2778.9319
3_71_2012-11-30,1228.6442
3_72_2012-11-30,30915.1979
3_74_2012-11-30,3595.3398
3_79_2012-11-30,7219.5347
3_81_2012-11-30,1940.5032
3_82_2012-11-30,7254.7167
3_85_2012-11-30,764.569
3_87_2012-11-30,1545.8091
3_90_2012-11-30,1853.3566
3_91_2012-11-30,247.302
3_92_2012-11-30,8986.3946
3_95_2012-11-30,14103.3188
3_96_2012-11-30,4339.1634
3_97_2012-11-30,481.0319
3_98_2012-11-30,75.1735
3_1_2012-12-07,12021.5812
3_2_2012-12-07,19277.0546
3_3_2012-12-07,5556.6325
3_4_2012-12-07,10342.4266
3_5_2012-12-07,20132.131
3_6_2012-12-07,4070.0589
3_7_2012-12-07,22390.4016
3_8_2012-12-07,8910.3486
3_9_2012-12-07,10789.5161
3_10_2012-12-07,11769.4122
3_11_2012-12-07,11252.9694
3_12_2012-12-07,2656.1805
3_13_2012-12-07,12313.0572
3_14_2012-12-07,6079.212
3_16_2012-12-07,3003.3682
3_17_2012-12-07,3061.7248
3_18_2012-12-07,13799.1735
3_19_2012-12-07,901.0556
3_20_2012-12-07,1574.3591
3_21_2012-12-07,1388.4793
